Sim	$DOMM	$EMERG	$INTROM	$NANC	$NSUB	$NTEM	$RECM	$SRD	$SRW	$TRANSIT	$CONN	$MERGE	$MER_G	$SAMP	LinearCombination_0	LinearCombination_1	LinearCombination_2	LinearCombination_3	LinearCombination_4	LinearCombination_5	LinearCombination_6	LinearCombination_7	LinearCombination_8	LinearCombination_9	LinearCombination_10	LinearCombination_11	LinearCombination_12	LinearCombination_13	LinearCombination_14	LinearCombination_15	LinearCombination_16	LinearCombination_17	LinearCombination_18	LinearCombination_19	LinearCombination_20	LinearCombination_21	LinearCombination_22	LinearCombination_23	LinearCombination_24	LinearCombination_25	LinearCombination_26	LinearCombination_27	LinearCombination_28	LinearCombination_29	LinearCombination_30	LinearCombination_31	LinearCombination_32	LinearCombination_33	LinearCombination_34
18	0.00966232	15683	0.00138087	18630	3904	9752	0.00281471	0.825666	0.254231	2302	70985	65683	68683	75683	-49.9896	13.149	10.0008	-31.4411	0.500204	-2.65223	-4.42283	-2.02371	2.50106	4.9533	0.573806	2.37388	-0.561263	-4.53281	3.78071	-2.75368	-0.786605	0.768787	-0.802678	0.172277	1.34208	-0.403376	1.03161	0.00981531	1.45176	-0.0559787	0.338763	-0.658695	-0.730013	-0.311772	0.178323	-0.139688	0.0145339	-0.116835	0.511479
19	0.00054946	15156	0.0184568	19195	4864	4727	0.000193786	0.713088	0.373098	3455	71611	65156	68156	75156	-74.132	-67.2073	2.62621	27.4594	-7.263	6.52935	-0.594289	-2.17301	0.718771	0.435345	-0.768705	4.46255	0.807165	-1.83625	0.868893	0.552326	-0.66258	0.198336	-0.77944	1.0078	0.59322	0.232017	2.45223	0.313554	-1.22119	1.67141	-0.122143	-0.353466	-0.190958	-0.444519	0.241229	-0.25398	-0.406697	-0.284251	-0.142974
20	0.000245216	10885	0.00069449	18376	8757	8536	0.00456778	0.902235	0.117465	1528	65413	60885	63885	70885	15.1218	48.9137	0.96833	14.7464	-11.8467	-4.12477	1.11738	-3.26007	0.177085	-1.46863	0.850009	0.0262068	-3.52219	4.49961	-1.20093	0.261151	1.60472	-0.869007	-0.871445	-1.02492	-1.31246	-0.00991471	1.02658	0.562608	0.0488857	-0.544265	0.19378	0.520335	0.40366	0.296447	-0.171008	0.515691	-0.359635	-0.0703734	0.230508
21	7.92776e-05	19344	0.0203107	17372	3442	2706	0.00378373	0.729065	0.615463	3290	75634	69344	72344	79344	22.3628	29.2631	-14.9337	3.48554	-10.7604	3.36463	-0.126413	-10.4905	-5.93569	0.813386	-3.9674	2.56767	-2.31781	1.85442	2.37935	-2.38123	-1.95527	1.2605	-1.36931	0.495627	0.132525	0.0668257	1.45674	0.442342	-0.0705826	1.19255	-1.23987	-0.122633	-0.65569	-0.143872	0.578547	0.358728	-0.018766	0.0429303	0.900421
22	0.000302397	19859	0.0486372	10819	3597	2884	0.00100505	0.905974	0.179363	1085	73944	69859	72859	79859	-55.2444	-34.1897	-15.5149	23.1069	-9.03284	0.487225	17.191	2.61226	15.7178	0.562551	-1.70221	0.389327	-0.650563	1.38227	1.65199	0.569815	-1.22286	-0.131215	-1.91534	-1.64237	0.474055	-0.207924	0.109727	0.498387	-0.316722	0.641588	-1.64419	0.912332	1.98267	-1.006	-0.343133	0.387092	0.445423	-0.0694279	-0.495566
23	6.57477e-05	15391	0.0161892	16901	2715	7048	0.000158359	0.985409	0.384589	1181	69572	65391	68391	75391	12.8902	-67.4441	-39.2582	13.4342	-15.7114	1.65509	-0.903755	-17.2924	-2.97762	10.32	-3.06503	5.79721	3.03142	-2.71158	-1.39908	3.40961	-0.108608	-1.41753	1.23084	0.192099	1.33818	1.28386	1.98023	-0.400056	0.0934003	-0.313992	0.497076	0.420757	0.0172195	-0.671187	-1.20045	0.633965	0.860714	0.333116	-0.855847
24	0.0260931	13245	0.0355229	14904	5619	9417	0.00185063	0.855572	0.349432	329	66574	63245	66245	73245	-88.9758	-9.77519	20.5669	10.8631	4.22319	-4.48399	-4.99583	3.64747	-2.89619	-3.33416	3.39726	1.62172	0.370791	-0.596009	-1.58414	3.21817	-0.563886	1.91241	0.805118	-0.819884	1.48622	-0.311759	0.497924	-0.790032	0.27531	-0.153204	-0.0891679	0.120131	-0.532056	-0.0968629	-0.559766	-0.398242	-0.106879	0.107126	-0.0528188
25	0.000190706	17934	0.0158279	11855	9097	4212	2.96951e-05	0.742612	0.733504	964	71898	67934	70934	77934	40.458	-98.5185	-35.4402	-18.4139	3.72241	0.526557	-6.09228	8.23259	-3.32208	-3.65912	1.92738	3.71344	3.25438	2.03535	-2.18899	1.23535	-0.611305	0.641909	-1.20252	-0.127525	-2.32238	-4.07061	1.94017	0.938114	0.487328	1.22112	-0.475676	-0.837734	-2.17217	0.482601	-1.65754	-0.451297	0.683657	-0.910673	1.31345
26	9.46228e-05	16245	0.0226419	12598	4995	2105	0.00150903	0.853549	0.586542	982	70227	66245	69245	76245	23.7196	26.8473	-6.64427	-0.0199678	-3.65342	5.83489	3.49837	-1.82569	1.72869	-1.11486	-2.32467	-1.5522	5.68693	-4.23735	-0.864146	1.39511	-1.12647	-0.00551396	-1.03388	-0.26896	-0.542426	0.431448	-1.3713	-1.3698	-1.10403	0.0669424	-1.846	0.849467	0.239488	0.14477	-0.617916	-0.310017	0.195844	-0.207454	0.0867266
27	0.000110283	17345	0.000190466	16444	4314	2980	1.0842e-05	0.782129	0.164344	1037	71382	67345	70345	77345	40.4173	-102.998	-11.6613	24.5907	12.4461	17.4142	20.3208	-11.8977	-4.24887	-6.08808	-1.26528	-11.454	-1.20153	1.93554	-5.29016	0.76482	0.597311	-2.99789	-1.59397	-3.70119	0.541746	0.196221	2.83148	0.102904	-0.536391	-1.30448	0.0249917	-0.705055	-0.448312	-0.197323	0.963095	0.271234	0.702747	0.444073	-0.758977
28	0.000875251	19705	0.0321123	13180	9891	3566	0.00315689	0.811122	0.235646	172	72877	69705	72705	79705	-60.6862	-7.72458	22.1261	-19.9163	4.22746	3.52274	-9.10764	-4.92698	0.0905476	-1.20704	3.06951	3.16663	1.28246	0.689463	1.86465	-0.867854	-1.4084	1.50933	0.697847	-0.829177	1.28917	-1.56934	-0.565571	-0.728844	1.11406	-0.536104	0.322675	0.687849	0.334346	0.0415161	-0.178961	0.0964553	0.113699	0.495843	-0.527715
29	3.52981e-05	11102	0.000497575	15711	3125	5797	8.59591e-05	0.637277	0.128248	3382	67484	61102	64102	71102	147.144	-13.4335	23.8441	10.1802	39.6508	-4.98571	18.264	-2.85367	-5.83194	0.298454	2.18174	5.18199	-9.9304	-1.6061	-2.86789	4.4988	-3.16807	-4.92049	-2.66129	0.0178977	2.32058	1.01317	-1.84997	-1.18054	-1.09066	0.23324	0.61935	1.72293	-0.328288	-0.514834	0.902852	0.681839	0.212999	0.213329	-0.570657
30	0.00463212	17303	0.000639386	14555	2833	2943	1.09849e-05	0.931892	0.269569	2245	72548	67303	70303	77303	45.4334	59.7415	1.17745	-4.02297	-12.8721	0.155126	0.72596	-1.7466	3.32304	0.993012	0.110067	0.789555	0.788753	-0.708904	-1.38418	2.65894	-2.88979	0.810858	-0.115351	-0.252342	-1.49827	2.01576	0.465491	-2.02979	0.437726	-0.558542	0.300984	-0.0479114	-0.380302	-0.118326	0.0140006	0.0732674	0.100121	0.463168	0.910526
31	0.00311496	14241	0.000512395	10223	4708	8223	4.45357e-05	0.641915	0.152277	637	67878	64241	67241	74241	-41.7611	17.8468	13.59	10.3954	-1.20997	-5.22655	-4.75327	1.68577	-6.92556	-0.709413	1.28326	-1.00709	-1.67736	1.55326	0.0609033	-1.66947	0.972001	-0.877599	0.0902455	1.33366	-1.84679	-0.794979	0.790871	0.0854738	0.205679	-0.00395568	0.647726	0.655762	-0.254638	0.4041	-0.25524	-0.0549227	-0.545925	0.00472575	0.0654223
32	3.30773e-05	13581	0.000680873	12451	5851	2809	0.00108357	0.890276	0.362127	31	66612	63581	66581	73581	34.6966	47.7118	0.692689	-3.66432	-7.91352	3.22966	-1.24835	-2.23349	-0.212261	-2.53786	0.979025	1.41693	1.4781	0.643738	-0.840259	-0.118923	1.28476	0.100551	0.319531	0.297939	-0.188062	0.25862	-0.645788	-1.19524	0.0405712	-0.776998	0.575352	0.261461	0.778836	-0.650363	-0.064476	-0.526585	0.263427	-0.399711	0.0251059
33	0.000128166	11482	0.00628721	19767	7782	4240	2.72983e-05	0.612288	0.187985	4024	68506	61482	64482	71482	101.672	-126.037	-11.8091	-15.2755	-27.2317	-16.2227	-32.3719	-1.39623	5.75946	1.9147	3.82449	-4.18203	-2.87719	-3.7125	4.34682	-0.689832	1.8192	1.3518	0.488313	-1.23914	-0.749747	0.272887	-1.51942	-1.50337	-2.14124	-0.742465	-0.116247	1.25434	-1.01661	0.132626	-0.0898999	0.371856	0.176719	0.366172	-0.0119467
34	0.0243317	10055	0.00823894	14506	3161	2403	0.000207932	0.651454	0.213973	3996	67051	60055	63055	70055	-6.11672	37.7186	2.32825	7.51125	-0.476795	-5.44329	-2.73684	0.436614	-2.51396	0.498155	0.433077	-2.18093	2.34838	-2.08268	-5.99587	2.30729	-1.65893	0.618237	1.12799	-0.341177	-0.312407	1.88524	0.212286	1.273	-1.77323	-0.456464	-0.275503	0.253178	0.0351687	-0.0792717	0.271729	0.304769	-0.517187	-0.122998	-0.129283
35	0.00599897	17325	0.0338674	10511	6646	3408	0.00158288	0.861699	0.486453	1242	71567	67325	70325	77325	-65.6053	19.5995	2.59592	-5.78107	8.84187	-10.4081	0.205414	-4.69682	-0.146743	1.8276	1.77027	-3.28573	1.33437	-1.63056	0.0733138	-0.00346552	-1.03526	0.241903	0.775756	-2.08117	0.398525	-0.169574	-0.582116	0.0514815	0.0531923	-0.640219	0.484921	0.117982	0.487544	-0.821136	-0.0811712	-0.490832	0.38616	-0.356937	-0.199859
36	0.000230173	16121	0.000104981	15910	2619	9608	0.000698611	0.785364	0.116816	1344	70465	66121	69121	76121	-36.2009	36.5576	-7.39444	-8.58316	10.0752	-10.1296	5.13885	2.25201	-0.212151	1.5089	0.544811	-5.4614	3.60852	-6.08038	-0.638614	1.9646	-2.58593	0.206865	1.62829	-1.41848	-0.42739	0.960899	-1.00605	-0.715591	-0.29834	0.792345	0.10295	-0.279834	0.162824	-0.419182	0.0790335	0.103166	0.545803	0.537586	-0.152883
37	0.0146575	15615	0.0003793	15189	2233	8595	0.0024733	0.67879	0.295888	243	68858	65615	68615	75615	-16.7161	28.7019	-4.63694	-7.70993	2.87627	-0.597665	2.19941	10.7316	-2.98669	-2.40818	0.0546348	0.167559	1.59736	-3.68883	0.130874	-1.0353	-0.0713938	0.635366	0.251179	1.62891	0.537905	-0.268156	0.234971	-0.097059	0.305315	-0.658428	0.81694	-0.359282	0.568861	-1.09761	0.0197446	0.0596757	-0.212709	-0.394908	-0.442674
38	1.38526e-05	15929	0.0106365	18859	1616	7252	0.00327085	0.75485	0.35005	1918	70847	65929	68929	75929	7.15399	57.9239	-5.80322	-10.4214	-4.70604	-7.49896	3.1221	1.73436	-5.37255	4.25494	-4.03529	-2.63015	-4.22085	4.47716	1.13905	0.510437	-0.162803	-2.1246	-0.223628	-0.837172	-0.676913	-0.502346	0.255425	0.539155	-0.494249	0.732413	-0.588661	0.316507	0.448417	0.79987	0.100545	0.048198	-0.277959	-0.55054	0.232192
39	0.000884581	19073	0.0482235	16440	6729	5842	0.00075952	0.961943	0.324191	602	72675	69073	72073	79073	-105.28	-30.8208	1.22012	9.50327	10.4366	-4.2603	5.75288	7.5615	7.11275	2.43943	0.0472092	-1.18723	1.28759	2.92868	0.739645	1.6045	-2.29764	-0.92924	-1.85931	0.404405	-1.83615	0.817364	0.460696	-1.96257	-0.131422	-0.293947	-0.992834	-0.289474	0.200343	-0.152143	-0.243544	-0.312315	0.715876	-0.194461	0.670811
40	0.0005942	15735	0.0471885	14984	2653	6751	4.46236e-05	0.830022	0.186161	4453	73188	65735	68735	75735	76.114	-29.6949	-8.16031	8.27416	-16.6418	8.86353	-11.8209	2.70305	-0.6827	3.11416	-8.46014	-11.5045	-4.77775	-1.62623	-6.73687	-0.0751201	-1.29557	-2.27242	-1.81353	-1.17644	1.78899	-1.17826	-1.23389	1.30541	0.961986	0.961435	0.425552	1.31159	-0.986452	-1.11888	0.58263	-0.856844	-0.264591	0.538481	0.477516
41	0.000338429	11259	0.000280939	19906	3573	4344	0.000566697	0.810195	0.349213	1141	65400	61259	64259	71259	12.4012	62.2445	-6.02681	-23.4293	-7.34223	-6.83987	9.45975	5.66234	10.424	1.55406	0.183382	-1.48782	-2.4832	-3.06624	1.42392	2.15795	-0.578351	-1.0795	-0.0330783	-0.491889	0.111391	-1.13604	0.749481	0.20147	0.282831	0.121015	0.612348	-0.150079	0.439432	0.420507	-0.106449	-0.472277	-0.266892	-0.209592	-0.24137
42	5.94412e-05	17755	0.00770794	10523	3685	5418	7.03397e-05	0.673277	0.209263	1445	72200	67755	70755	77755	96.5713	-156.302	-27.3821	-4.21961	-8.06385	-7.57459	-6.71538	-3.16994	-3.85652	-2.30165	7.87807	5.49999	-1.37962	0.78745	-2.2486	-0.900237	1.55153	0.00900398	0.212204	-0.179454	-2.37275	-0.511389	1.83937	-1.3273	2.39357	0.657635	-0.606031	0.0514222	-0.125155	0.769308	-0.449201	-0.0158327	-0.0948834	-0.0550221	-0.0522063
43	0.00276204	16103	0.00128275	16837	9157	2616	0.00217731	0.601275	0.121141	3888	72991	66103	69103	76103	-110.268	-21.2562	3.54939	8.63241	4.67997	-10.5199	5.21502	0.0482035	3.16517	3.73301	-0.148642	-2.19106	-2.4284	-0.540821	2.63855	-1.89093	1.71569	-1.77019	0.0138806	0.970502	-0.131286	0.451718	-1.78028	0.55089	0.802051	-0.573573	0.0898239	-0.636232	-0.434856	0.489944	-0.0567021	0.297965	0.0737708	0.196674	-0.240403
44	0.00972391	11154	0.00307275	11153	1563	6611	1.26228e-05	0.612423	0.194405	2089	66243	61154	64154	71154	-14.1141	41.4899	7.65162	-13.7036	-2.86155	-7.13595	-6.18013	-9.52359	-5.36668	5.6197	-1.80472	-1.35442	-2.27132	2.68193	-0.451278	-2.54016	2.26051	-0.619334	-0.322196	0.0108609	-1.82951	1.1484	-0.754281	0.441695	-0.414536	0.025866	-0.0550897	-0.014803	-0.829233	-0.0036417	-0.206286	0.0950278	0.326274	-0.0275943	0.315391
45	0.00485569	14775	0.000223458	17821	7541	3969	0.000134337	0.731098	0.388936	1146	68921	64775	67775	74775	-19.3698	38.6843	0.299776	-3.33164	1.29443	-6.79293	2.05123	5.01366	0.558957	-0.581258	2.02644	-1.63	0.419296	-2.27247	-1.38926	1.01431	1.66576	-0.539814	0.694008	-0.263593	-0.386613	0.55296	0.383478	-0.380631	0.234673	-0.446291	0.746557	0.346746	0.320232	-0.546504	0.181533	0.00161331	-0.0707202	-0.388709	-0.103633
46	7.42977e-05	10478	0.000417951	19918	2751	6522	0.000886216	0.913941	0.732742	588	64066	60478	63478	70478	41.3078	55.5368	-9.38778	11.518	-7.51271	0.0222603	3.71283	-0.342667	-4.19178	-2.93176	-1.05997	-1.99336	2.19692	-2.47719	-0.965385	0.52648	1.58497	-1.17781	0.107807	0.159766	-0.0887306	-0.0565577	-0.633343	-0.0114819	-1.06499	0.234418	-0.36053	0.0499588	0.457906	0.0109377	-0.192887	-0.281978	-0.140224	0.0359028	-0.280878
47	0.00499078	15611	0.000360006	16920	6226	1688	0.0014753	0.908919	0.145823	104	68715	65611	68611	75611	-78.3942	-26.1559	-8.07113	-6.50392	7.56254	0.1578	2.66493	-0.0548272	2.65875	3.68511	-1.94976	1.94009	1.95561	0.282498	1.68079	-1.00729	-1.8103	0.275045	-0.750121	0.193692	2.08765	0.330925	0.0393378	0.540519	-0.382414	-0.269301	0.322672	-1.88707	0.0838753	-0.60987	0.380426	0.192936	-0.233909	0.271629	-0.100115
48	0.0124732	12468	0.00491213	13564	6362	5476	1.8886e-05	0.957759	0.599577	4505	69973	62468	65468	72468	11.7493	39.0733	-22.2045	-2.40827	2.86495	0.707262	1.697	-1.85036	-10.0771	-0.37616	-4.13605	-0.83953	0.40922	0.675721	0.919596	-2.50925	-1.55752	0.900426	-1.8068	-0.229643	-0.55229	0.244818	1.3868	-0.317959	0.627214	-0.859051	-1.03459	1.17834	0.602966	-0.578144	0.177314	0.354726	-0.0842917	0.518404	0.236103
49	0.0120059	14587	0.00113682	16996	4881	4952	0.00699115	0.916783	0.751622	769	68356	64587	67587	74587	-100.871	-21.484	-24.4567	-10.3521	17.3566	-5.74847	2.74277	2.89626	-0.172459	-2.71697	1.35162	1.64741	-4.30228	-1.75454	1.14566	-2.27199	-0.0419009	2.13486	-0.218423	-0.868335	0.621157	0.871779	1.9116	0.577227	1.21897	-0.877951	-0.23816	0.318673	0.376808	0.386315	0.331437	-0.275013	-0.350387	-0.431374	0.50422
0	0.0142623	19842	0.00317557	13405	5023	6539	0.00170185	0.752455	0.490047	4971	77813	69842	72842	79842	-43.7244	31.1581	-19.8715	-22.7241	11.2042	-6.72752	8.89977	5.49146	-1.39806	-1.71644	-2.56608	-2.3663	-2.5381	-0.235848	1.74176	0.159494	-0.313805	1.47236	0.15829	-0.202147	0.315839	-1.49285	0.166805	0.318133	0.478394	1.08467	-0.899882	0.767212	-0.587649	0.16418	-0.0810266	0.462304	0.102772	0.440981	-0.10622
1	4.91276e-05	11992	0.00105447	15253	8951	7340	0.000662289	0.636056	0.181426	3276	68268	61992	64992	71992	-63.7323	-16.5584	14.6656	10.7947	8.13118	2.32572	-3.479	5.04436	2.54022	-3.4219	5.34405	0.60907	5.79744	-0.938226	-0.807637	-0.550639	1.4592	-1.38493	-0.076869	-0.681797	0.930336	-0.857675	-0.0844976	-0.492153	-0.852416	-0.483944	-1.08908	1.00957	-0.75172	0.353286	-0.127481	-0.260318	0.00718414	0.102683	0.110301
2	0.00247638	17046	0.00331878	13133	9821	4851	0.00024998	0.694097	0.432455	4641	74687	67046	70046	77046	-65.6011	5.81733	-0.0792015	6.97475	7.18332	-7.23239	2.24108	-5.08152	4.65095	1.22234	3.58928	-2.41628	2.04548	0.898865	1.89463	-3.40269	0.13758	-2.16495	-0.115427	-0.754411	0.322165	-0.893617	-0.707386	0.465903	-0.0277886	-1.86345	0.597832	-0.181112	-0.107666	0.349688	-0.178412	-0.680263	-0.3465	0.276792	0.155934
3	0.00037582	17848	0.000175693	17833	8670	2757	2.35064e-05	0.722783	0.209454	940	71788	67848	70848	77848	-36.4974	-8.53892	13.569	-24.2706	6.28497	6.45361	-9.42589	-6.6844	-3.6261	3.05218	-2.90644	0.723261	3.88577	-1.27773	-1.52629	1.23337	2.3655	-0.445112	-1.23211	-0.437026	0.505216	-0.621892	0.335593	0.52139	-1.45662	0.39072	0.407902	-0.850879	1.13327	-0.307002	-0.220819	-0.160085	-0.205112	0.155816	-0.232801
4	0.00516729	17552	0.00024973	11518	1785	1535	4.39816e-05	0.867733	0.719123	675	71227	67552	70552	77552	8.97961	41.6957	-0.100949	8.54981	-5.44557	-2.09443	-0.471818	-6.96898	-0.630758	-1.82794	1.35727	-0.720093	0.767106	2.16336	-0.923758	-1.53762	0.83106	0.0663138	-0.256003	-0.321452	-1.34406	0.0303069	-0.426717	-0.250603	-0.686249	-0.389702	0.0373354	0.510659	-0.296413	-0.489121	-0.326809	-0.122061	0.0760467	-0.111753	0.0717356
5	0.00289624	16944	0.00475242	15701	7622	3868	0.00877765	0.846506	0.434322	158	70102	66944	69944	76944	-93.051	-16.0829	-2.06469	6.26006	10.5835	-5.38441	-0.836453	-11.9706	-1.11051	-1.64716	0.599228	-0.734797	0.732022	-2.92293	-0.195383	0.361661	0.968378	2.20451	-1.12505	-0.725756	0.0339086	-0.118173	0.702903	0.0518895	0.941732	-0.761305	-0.0425795	0.516688	-0.562615	-0.256033	-0.139241	0.147487	-0.578156	0.45724	0.00574029
6	0.000361856	19994	0.0028922	19898	2358	7758	0.00338711	0.974009	0.160654	4095	77089	69994	72994	79994	41.0081	37.1882	-2.5922	-10.3324	-7.45656	9.44105	-1.29855	-2.87993	-3.7957	-5.23978	-2.76518	1.93719	-0.0123173	-1.63927	-0.0939143	1.20903	2.03024	1.3109	-1.5835	2.44775	-2.04071	-1.22544	1.16011	-0.87357	0.635438	0.537274	2.19588	-1.3956	0.229788	-0.855398	-0.188107	-0.206949	0.966813	1.35245	-0.422142
7	0.00116302	15888	0.00034871	13765	1592	9013	0.000122347	0.684122	0.119511	2075	70963	65888	68888	75888	1.71142	21.6715	3.05605	7.31694	-4.12207	0.701698	-0.783779	0.626682	6.79471	1.34275	1.16586	-1.12075	5.2359	-5.75268	-4.03915	1.45682	-1.70182	-1.15019	-0.452678	0.401738	0.580588	0.916298	0.227124	1.00356	-1.12846	-0.61943	-0.694218	-0.0870306	-0.380139	1.02537	-0.193021	0.0211415	-0.621367	0.393183	0.10266
8	1.59663e-05	19113	0.0141551	18406	6075	8399	0.000101733	0.802895	0.389317	1846	73959	69113	72113	79113	97.144	8.46464	-12.8306	2.50697	17.3088	17.3741	10.1764	-8.92954	-1.22354	3.60645	9.93622	-2.35763	-2.58637	-0.664992	5.10542	2.69529	-1.96061	-1.1098	2.10159	4.88111	3.07266	1.61313	2.4811	2.39657	-0.122288	-1.70715	-0.992181	0.226571	0.101763	-1.43205	-0.737065	-0.781588	-0.859905	1.39412	0.736333
9	0.000583823	16643	0.00738128	16413	5904	8548	0.00685954	0.613842	0.228265	1199	70842	66643	69643	76643	-21.6056	39.9684	6.04937	-26.464	3.09059	-8.68105	-4.74754	-5.02066	-0.327128	9.57791	-2.47782	-3.16139	0.331434	-0.0301222	-1.73783	-0.240199	-0.518411	-1.2321	-0.545292	0.593927	-3.14634	2.23012	-0.334809	-0.322881	-0.451138	-0.670781	0.396536	-0.0781879	-0.215802	0.538366	-0.0387886	0.286083	-0.508751	-0.47296	-0.31214
10	0.0171591	11223	0.00567853	18122	3115	4164	1.60351e-05	0.740446	0.194832	1817	66040	61223	64223	71223	-6.34076	36.1931	-5.58013	-4.50884	-0.997617	-1.8208	2.02805	1.77023	-1.7557	-1.71774	-0.470073	-0.0269053	-0.745967	0.415469	0.400069	-1.17785	-0.0398426	0.920432	0.125987	1.46129	-0.406123	-0.270288	0.034446	-0.194191	0.296358	0.435852	-0.592696	0.500229	-0.323976	-0.265612	0.0454953	0.421887	-0.0569359	-0.00334479	0.0626844
11	0.000165622	17950	0.0499892	17883	9373	7567	0.000376031	0.866332	0.449105	462	71412	67950	70950	77950	-2.90615	6.39508	-49.0318	-25.0085	15.43	0.0694303	0.419461	2.74884	-3.37935	-0.553299	1.0795	0.827926	-0.775583	-5.44803	2.34667	-1.75895	-1.13088	-0.500848	0.274865	-1.0953	-0.353265	1.03555	2.02914	-0.361495	1.06274	-0.534341	-0.0703278	0.514074	-0.280519	0.995548	0.037011	-0.213909	-0.00951082	-1.38014	0.0232717
12	0.00130293	15401	0.00048077	11559	9138	3369	8.66457e-05	0.774242	0.159494	77	68478	65401	68401	75401	-76.1634	-1.45394	3.11291	-13.4895	17.773	-4.76227	-3.37806	2.56428	4.5709	-0.599736	4.03289	-1.02498	3.3438	-0.178122	-3.48126	0.300921	-0.355433	1.31331	1.55614	1.07026	-0.619936	0.732918	0.0348529	-0.291487	0.0460805	0.039728	0.283521	0.254648	-0.524993	0.155057	0.130825	0.398036	-0.33544	0.355697	0.285851
13	4.22207e-05	17614	0.000881539	15485	5383	6077	6.78871e-05	0.601996	0.286451	2460	73074	67614	70614	77614	146.646	-19.9991	26.7115	-8.57287	32.1047	13.0193	19.0814	-7.96959	0.560927	-0.616782	11.4849	-0.572961	-5.24002	0.590319	-2.39256	0.227204	-0.388415	-1.38501	-1.06588	3.23991	2.34763	0.453006	-0.844934	-2.02877	-2.73272	0.488346	0.909899	0.108169	-0.484681	0.199472	0.675446	0.617177	0.2493	-1.1203	-0.411406
14	0.0190485	10254	0.000390131	14169	3971	9150	0.000266856	0.733891	0.32159	156	63410	60254	63254	70254	-80.5368	-18.0128	-10.2185	12.5882	5.56617	-3.59661	5.00235	-7.06234	3.06892	-1.0931	-1.02659	0.0824414	-0.917674	1.11326	0.600076	1.4005	-1.21318	1.28127	-1.73856	-0.293449	-0.237533	-0.541008	1.52903	-0.129167	-0.0496063	0.555494	-1.06097	0.240162	0.124233	-0.141125	0.234118	-0.0387118	-0.128135	0.0557431	0.226124
15	4.15048e-05	15709	0.000594452	11844	5187	6115	1.03149e-05	0.738509	0.233029	4166	72875	65709	68709	75709	161.682	-40.623	37.9293	7.74139	20.2814	-13.6371	-7.3104	1.02778	4.05334	-9.80207	-18.0815	-6.62238	-0.883613	-0.472153	6.50333	0.346678	1.30221	1.02842	2.56092	-0.123231	1.98641	4.02344	2.44191	1.03446	1.55613	0.459277	1.61639	0.585424	0.0133077	-0.637259	-0.0733894	-0.240062	-0.665557	0.5118	0.174966
16	0.000313494	10124	0.000213653	19525	7837	9489	0.00310247	0.815658	0.57858	821	63945	60124	63124	70124	24.1246	35.6616	-9.72815	11.1651	-13.1669	2.07256	1.78549	-3.88035	-1.39048	-1.90683	-1.16204	2.37232	-2.95087	2.33701	0.732874	-2.81325	0.719833	-0.173392	-0.292543	-0.0290263	1.17241	0.281892	-0.477653	1.55553	-0.20929	0.142723	-1.06723	-0.235894	0.163885	0.447514	0.610249	0.616688	-0.0846411	-0.188908	0.545895
17	2.43236e-05	12950	0.000698892	17437	9919	6468	1.03674e-05	0.872707	0.899239	2066	68016	62950	65950	72950	159.911	-27.2118	10.3812	9.44818	-1.347	-35.667	-6.55051	1.05823	3.55282	-2.14725	-11.7275	-10.1129	7.62553	5.14353	-1.08876	-3.8323	2.71992	5.26675	0.996272	1.17733	4.79557	-0.807356	4.14133	-1.78829	2.18849	-0.0112191	0.680061	-0.960366	0.712209	1.77505	-0.551378	0.621904	0.92859	-1.18906	-0.542786
18	0.00160417	14084	0.000596371	17897	2476	5741	0.000472107	0.754357	0.395965	3385	70469	64084	67084	74084	-30.525	10.0511	-5.57118	-9.16011	1.93625	0.438017	5.58572	11.0443	6.00192	-1.98987	-0.0301082	0.887655	0.657725	-1.56673	-1.27972	0.20512	0.33003	0.718305	0.42655	1.24302	0.428639	0.479887	-0.637052	0.166361	-1.52924	1.76802	-1.51232	-0.218536	0.470121	-0.318749	0.156443	0.23072	0.381654	-0.478608	-0.189095
19	0.000233777	17687	0.00110407	11367	2698	5113	1.015e-05	0.958185	0.133444	2310	72997	67687	70687	77687	33.8481	-7.52089	9.18897	-4.27989	5.72831	19.5823	-11.0681	2.79043	-3.19856	-5.37695	-3.90849	-3.55599	3.43081	3.29034	-8.12708	3.64924	-2.79962	-1.87179	-1.05929	-1.64918	-0.788849	-1.83634	-1.39487	1.67244	-0.237787	-1.51722	0.760132	0.0630135	-0.0524084	0.338326	-0.470932	-0.191186	1.2367	0.0788848	0.421484
20	2.52771e-05	12702	0.0470635	17496	6854	8943	1.29635e-05	0.818926	0.155001	1341	67043	62702	65702	72702	115.444	-87.1546	39.3951	-28.4188	2.7091	10.5111	14.214	-5.90738	-8.10397	2.84792	3.13185	-6.53182	-0.147906	3.06863	-4.79407	-5.28622	1.01806	4.01847	-2.5867	-2.99114	0.712676	0.550082	2.17614	-1.25475	1.71504	0.434517	-1.52539	0.468479	0.104896	0.0535267	-1.38074	0.538509	-0.147621	0.708712	0.222917
